ID	NR_INWENT	NAZWA	REGION	GMINA	ROK_AKTUALIZACJI
2328	J.GT-03.45	Jaskinia za Źródłem I	Wyżyna Śląsko-Krakowska	Liszki (gm. wiejska)	2013
2329	J.GT-03.46	Jaskinia za Źródłem II	Wyżyna Śląsko-Krakowska	Liszki (gm. wiejska)	2013
2330	J.GT-04.01	Jaskinia w Wąwozie Aleksandrowickim I	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2331	J.GT-04.02	Jaskinia w Wąwozie Aleksandrowickim II	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2332	J.GT-04.03	Jaskinia w Wąwozie Aleksandrowickim III	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2333	J.Cz.I-03.62	Schronisko w Donicy V	Wyżyna Śląsko-Krakowska	Olsztyn (gm. miejsko-wiejska)	2013
2334	J.GT-04.04	Jaskinia Leśnych Skrzatów	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2335	J.Cz.I-03.63	Schronisko w Donicy IV	Wyżyna Śląsko-Krakowska	Olsztyn (gm. miejsko-wiejska)	2013
2336	J.GT-04.05	Jaskinia nad Skrzatami	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2337	J.Cz.I-03.64	Schronisko w Donicy VI	Wyżyna Śląsko-Krakowska	Olsztyn (gm. miejsko-wiejska)	2013
2338	J.Cz.I-03.65	Jaskinia Szpatowców w Donicy	Wyżyna Śląsko-Krakowska	Olsztyn (gm. miejsko-wiejska)	2013
2339	J.GT-04.06	Jaskinia ze Szlifami	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2340	J.Cz.I-03.66	Schronisko w Donicy VII	Wyżyna Śląsko-Krakowska	Olsztyn (gm. miejsko-wiejska)	2013
2341	J.GT-04.07	Schronisko w Dziurawej Skale	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2342	J.GT-04.08	Schronisko za Ulami	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2343	J.Cz.I-03.67	Schronisko w Karzełku I	Wyżyna Śląsko-Krakowska	Olsztyn (gm. miejsko-wiejska)	2013
2344	J.Cz.I-03.68	Schronisko w Karzełku II	Wyżyna Śląsko-Krakowska	Olsztyn (gm. miejsko-wiejska)	2013
2345	J.Cz.I-03.69	Schronisko w Karzełku III	Wyżyna Śląsko-Krakowska	Olsztyn (gm. miejsko-wiejska)	2013
2346	J.GT-04.09	Schronisko pod Kazalnicą	Wyżyna Śląsko-Krakowska	Liszki (gm. wiejska)	2013
2347	J.Cz.I-03.70	Okap w Karzełku	Wyżyna Śląsko-Krakowska	Olsztyn (gm. miejsko-wiejska)	2013
2348	J.GT-04.10	Wielki Okap	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2349	J.Cz.I-04.01	Jaskinia Siedlecka	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2350	J.Cz.I-04.01Ex	Schronisko Kadzielniańskie w Siedlcu I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2351	J.GT-04.11	Schronisko Kuny	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2352	J.Cz.I-04.02	Schronisko obok Jaskini Siedleckiej	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2353	J.Cz.I-04.03	Schronisko w Pabianicach I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2354	J.Cz.I-04.04	Jaskinia Pabianicka	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2355	J.GT-04.12	Jaskinia Bezimienna	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2356	J.Cz.I-04.05	Schronisko nad Jaskinią Pabianicką	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2357	J.Cz.I-04.06	Schronisko w Pabianicach II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2358	J.Cz.I-04.07	Jaskinia Kadzielniańska w Siedlcu	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2359	J.Cz.I-04.08	Schronisko w Kadzielni I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2360	J.Cz.I-04.09	Schronisko w Kadzielni II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2361	J.Cz.I-04.10	Schronisko w Kadzielni III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2362	J.Cz.I-04.11	Schronisko w Uroczysku Bogdaniec I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2363	J.Cz.I-04.12	Schronisko w Uroczysku Bogdaniec II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2364	J.Cz.I-04.13	Schronisko w Uroczysku Bogdaniec III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2365	J.Cz.I-04.14	Koleba w Uroczysku Bogdaniec	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2366	J.GT-04.13	Meander w Mysiurze	Wyżyna Śląsko-Krakowska	Liszki (gm. wiejska)	2013
2367	J.GT-04.14	Brzuszna Szczelina	Wyżyna Śląsko-Krakowska	Liszki (gm. wiejska)	2013
2368	J.GT-04.15	Jaskinia pod Zajęczą	Wyżyna Śląsko-Krakowska	Liszki (gm. wiejska)	2013
2369	J.GT-04.16	Jaskinia nad Zajęczą	Wyżyna Śląsko-Krakowska	Liszki (gm. wiejska)	2013
2370	J.GT-04.17	Jaskinia Ducha Gór	Wyżyna Śląsko-Krakowska	Liszki (gm. wiejska)	2013
2371	J.Cz.I-04.15	Schronisko w Uroczysku Bogdaniec IV	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2372	J.Cz.I-04.16	Schronisko w Uroczysku Bogdaniec V	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2373	J.Cz.I-04.17	Schronisko w Uroczysku Bogdaniec VI	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2374	J.Cz.I-04.18	Studnia w Uroczysku Bogdaniec	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2375	J.Cz.I-04.19	Schronisko w Uroczysku  Bogdaniec VII	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2376	J.Cz.I-04.20	Schronisko w Uroczysku  Bogdaniec VIII	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2377	J.Cz.I-04.21	Schronisko w Uroczysku Bogdaniec IX	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2378	J.Cz.I-04.22	Brama w Uroczysku  Bogdaniec	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2379	J.Cz.I-04.23	Schronisko koło Bramy w Uroczysku Bogdaniec	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2380	J.Cz.I-04.24	Schronisko w Uroczysku Bogdaniec X	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2381	J.Cz.I-04.25	Jaskinia w Uroczysku Bogdaniec	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2382	J.Cz.I-04.26	Schronisko na Cisowym I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2383	J.Cz.I-04.27	Schronisko w Trzeciej Górze	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2384	J.Cz.I-04.28	Schronisko na Cisowym II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2385	J.Cz.I-04.29	Schronisko na Cisowym III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2386	J.Cz.I-04.30	Schronisko Dolne na Przydatkach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2387	J.Cz.I-04.31	Schronisko Górne na Przydatkach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2388	J.Cz.I-04.32	Schronisko w Górze przy Alei Klonowej	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2389	J.Cz.I-04.33	Studnia w Górze przy Alei Klonowej	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2390	J.Cz.I-04.34	Schronisko w Górze Laski	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2391	J.GT-04.18	Schronisko w Skale nad Potokiem	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2392	J.GT-04.19	Schronisko Małe w Skale nad Potokiem	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2393	J.GT-04.20	Schronisko nad Potokiem	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2394	J.GT-04.21	Studnia Szalonego Chłopa	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2395	J.GT-04.22	Źródło w Brzoskwini	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2396	J.GT-04.23	Jaskinia przy Kamyku	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2397	J.GT-04.24	Jaskinia w Trzech Turniach	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2398	J.GT-04.25	Jaskinia w Dolinie Borowca	Wyżyna Śląsko-Krakowska	Zabierzów (gm. wiejska)	2013
2399	J.GT-05.01	Jaskinia w Ciepłym Dole	Wyżyna Śląsko-Krakowska	Liszki (gm. wiejska)	2013
2400	J.GT-05.02	Jaskinia Sobotnia	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2401	J.GT-05.03	Jaskinia Dzikiej Świni	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2402	J.GT-05.04	Wywierzysko w Rybnej	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2403	J.GT-05.05	Jaskinia w Ponorze	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2404	J.GT-05.06	Jaskinia przy Wsi Rybnej	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2405	J.GT-05.07	Jaskinia przy Kapliczce w Rybnej	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2406	J.GT-05.08	Jaskinia w Kamieniołomie w Rybnej	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2407	J.GT-05.09	Tunel nad Kamieniołomem w Rybnej	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2408	J.GT-05.10	Jaskinia na Wrzosach Południowa	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2409	J.GT-05.11	Jaskinia na Wrzosach Północna	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2410	J.GT-05.12	Jaskinia Mała na Wrzosach	Wyżyna Śląsko-Krakowska	Czernichów (gm. wiejska)	2013
2411	J.GT-05.13	Schronisko Porębskie	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2412	J.GT-05.14	Schronisko za Bramą	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2413	J.GT-05.15	Schronisko pod Dębami	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2414	J.GT-05.16	Schronisko nad Doliną	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2415	J.GT-05.17	Szczelina za Igłą	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2416	J.GT-05.18	Mała Szczelina za Igłą	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2417	J.GT-05.19	Schronisko na Półce w Igle	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2418	J.GT-05.20	Studnia za Igłą	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2419	J.GT-05.21	Schronisko Małe w Gaudynowskich Skałach	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2420	J.GT-05.22	Szczelina nad Małą	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2421	J.GT-05.23	Jaskinia Gaudynowska	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2422	J.GT-05.24	Schronisko obok Jaskini Gaudynowskiej	Wyżyna Śląsko-Krakowska	Alwernia (gm. miejsko-wiejska)	2013
2423	J.Cz.IV-01.01	Jaskinia Gruzowa	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2424	J.Cz.IV-01.02	Schronisko w Żydowskiej Górze	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2425	J.Cz.IV-01.03	Schronisko w Niegowonicach	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2426	J.Cz.IV-01.04	Szczelina Niegowonicka	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2427	J.Cz.IV-01.05	Schronisko z Półką	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2428	J.Cz.IV-01.06	Okap w Kamieniołomie	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2429	J.Cz.IV-01.07	Schroniska pod Płytami	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2430	J.Cz.IV-01.08	Schronisko Lisie	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2431	J.Cz.IV-01.09	Schronisko Krecie	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2432	J.Cz.IV-01.10	Schronisko po Zawale	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2433	J.Cz.IV-01.11	Jaskinia Zawaliskowa	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2434	J.Cz.IV-01.12	Mały Meander	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2435	J.Cz.IV-01.13	Schronisko bez Mostów	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2436	J.Cz.IV-01.14	Schronisko w Dużym Leju	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2437	J.Cz.IV-01.15	Schronisko w Piechowej Górze	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2438	J.Cz.IV-01.16	Półrura	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2439	J.Cz.IV-01.17	Szczelina Nieprzechodnia	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2440	J.Cz.IV-02.01	Jaskinia na Świniuszce	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2441	J.Cz.IV-02.02	Schronisko w Ostańcu  I	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2442	J.Cz.IV-02.03	Schronisko w Ostańcu II	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2443	J.Cz.IV-02.04	Jaskinia Niska w Świniuszce	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2444	J.Cz.IV-02.05	Jaskinia w Rodakach	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2445	J.Cz.IV-02.06	Schronisko na Świniuszce	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2446	J.Cz.IV-02.07	Schronisko w Ryczówku I	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2447	J.Cz.IV-02.08	Schronisko w Ryczówku II	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2448	J.Cz.IV-02.09	Jaskinia na Szczelinach	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2449	J.Cz.IV-02.10	Jaskinia na Iwianie	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2450	J.Cz.IV-02.11	Schronisko na Iwianie	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2451	J.Cz.IV-02.12	Schronisko pod Iwianą I	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2452	J.Cz.IV-02.13	Okap pod Iwianą	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2453	J.Cz.IV-02.14	Schronisko pod Iwianą II	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2454	J.Cz.IV-02.15	Dwoista Szczelina	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2455	J.Cz.I-05.01	Niedźwiedzia Grota	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2456	J.Cz.IV-02.16	Schronisko w Hucisku I	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2457	J.Cz.I-05.02	Schronisko obok Groty Niedźwiedziej	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2458	J.Cz.I-05.03	Schronisko w Filarku	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2459	J.Cz.I-05.04	Jaskinia z Oknem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2460	J.Cz.I-05.05	Schronisko nad Grotą Niedźwiedzią	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2461	J.Cz.IV-02.17	Schronisko w Hucisku II	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2462	J.Cz.IV-02.18	Jaskinia Ciesenć	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2463	J.Cz.I-05.06	Jaskinia Poszukiwaczy	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2464	J.Cz.I-05.07	Schronisko nad Zielonym Stawem I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2465	J.Cz.I-05.08	Schronisko nad Zielonym Stawem II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2466	J.Cz.I-05.09	Schronisko z Kominkiem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2467	J.Cz.I-05.10	Jaskinia w Wąwozie	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2468	J.Cz.I-05.11	Schronisko naprzeciw Kmicica I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2469	J.Cz.III-01.01	Jaskinia w Gorzkowie	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
2470	J.Cz.I-05.12	Schronisko naprzeciw Kmicica II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2471	J.Cz.I-05.13	Schronisko naprzeciw Kmicica III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2472	J.Cz.I-05.14	Schronisko nad Młynem I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2473	J.Cz.I-05.15	Schronisko nad Młynem II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2474	J.Cz.I-05.16	Schronisko nad Młynem III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2475	J.Cz.I-05.17	Schronisko nad Mostkiem I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2476	J.Cz.I-05.18	Schronisko nad Mostkiem II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2477	J.Cz.I-05.19	Studnia z Traszkami	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2478	J.Cz.I-05.20	Studnia w Osiedlu Wały	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2479	J.Cz.I-05.21	Schronisko pod Studnią	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2480	J.Cz.I-05.22	Schronisko za Studnią	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2481	J.Cz.I-05.23	Schronisko nad Progiem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2482	J.Cz.I-05.24	Schronisko Niedostępne pod Osiedlem Wały	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2483	J.Cz.I-05.25	Schronisko nad Pstrągarnią	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2484	J.Cz.IV-02.19	Jaskinia w Hucisku	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2485	J.Cz.IV-02.20	Prosta Jaskinia	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2486	J.Cz.IV-02.21	Okap na Kamyku	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2487	J.Cz.IV-02.22	Schronisko w Godawicy I	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2488	J.Cz.IV-02.23	Schronisko w Godawicy II	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2489	J.Cz.IV-02.24	Schronisko w Kwiecynku	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2490	J.Cz.I-05.26	Schronisko przed Pstrągarnią I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2491	J.Cz.I-05.27	Schronisko przed Pstrągarnią II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2492	J.Cz.I-05.28	Schronisko przed Pstrągarnią III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2493	J.Cz.I-05.29	Szpaciarnia Archeologów	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2494	J.Cz.I-05.30	Brama Twardowskiego	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2495	J.Cz.I-05.31	Schronisko przed Bramą Twardowskiego I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2496	J.Cz.I-05.32	Schronisko przed Bramą Twardowskiego II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2497	J.Cz.I-05.33	Schronisko za Bramą I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2498	J.Cz.I-05.34	Schronisko za Bramą II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2499	J.Cz.I-05.35	Schronisko za Bramą III	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2500	J.Cz.I-05.36	Schronisko za Bramą IV	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2501	J.Cz.I-05.37	Schronisko nad Bramą	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2502	J.Cz.I-05.38	Jaskinia Przelotowa	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2503	J.Cz.I-05.39	Schronisko pod Jaskinią Przelotową I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2504	J.Cz.I-05.40	Schronisko pod Jaskinią Przelotową II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2505	J.Cz.I-05.41	Schronisko na Fudze	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2506	J.Cz.I-05.42	Schronisko Mokre	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2507	J.Cz.I-05.43	Schronisko z Podkowcem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2508	J.Cz.I-05.44	Schronisko pod Skośną Płytą	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2509	J.Cz.I-05.45	Schronisko pod Lipami	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2510	J.Cz.I-05.46	Schronisko w Grzędzie I	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2511	J.Cz.I-05.47	Schronisko w Grzędzie II	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2512	J.Cz.I-05.48	Schronisko Jeżowe	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2513	J.Cz.I-05.49	Schronisko w Diabelskich Mostach	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2514	J.Cz.I-05.50	Schronisko nad Diabelskimi Mostami	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2515	J.Cz.I-05.51	Jaskinia Jagodowa	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2516	J.Cz.I-05.52	Schronisko nad Jaskinią Jagodową	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2517	J.Cz.I-05.53	Jaskinia za Złamaną Lipą	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2518	J.Cz.I-05.54	Jaskinia Wierna	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
2519	J.Cz.I-05.55	Wiercica	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
2520	J.Cz.I-05.56	Schronisko przy Wiercicy	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
2521	J.Cz.I-05.57	Schronisko obok Wiercicy	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
2522	J.Cz.I-05.58	Schronisko pod Wiercicą	Wyżyna Śląsko-Krakowska	Niegowa (gm. wiejska)	2013
2523	J.Cz.I-05.59	Awen Szpatowców koło Jaskini Wiercicy	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2524	J.Cz.I-05.60	Schronisko nad Cmentarzem	Wyżyna Śląsko-Krakowska	Janów (gm. wiejska)	2013
2525	J.Cz.IV-02.26	Schronisko pod Głazem	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2526	J.Cz.IV-02.25	Jaskinia pod Kamykiem	Wyżyna Śląsko-Krakowska	Klucze (gm. wiejska)	2013
2527	J.Cz.IV-02.27	Okap na Wzgórzu Żary I	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2528	J.Cz.IV-02.28	Szuflada	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2529	J.Cz.IV-02.29	Okap na Wzgórzu Żary II	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2530	J.Cz.IV-02.30	Schronisko na Wzgórzu Żary	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2531	J.Cz.IV-02.31	Wielki Okap	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2532	J.Cz.IV-02.32	Okap pod Głazem	Wyżyna Śląsko-Krakowska	Łazy (gm. miejsko-wiejska)	2013
2533	J.Cz.IV-03.04	Schronisko koło Ryczowa III	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2534	J.Cz.IV-03.05	Schronisko koło Ryczowa IV	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2535	J.Cz.IV-03.06	Schronisko w Firkowej Skale	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2536	J.Cz.IV-03.13	Jaskinia w Straszykowej Górze	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
2537	J.Cz.IV-03.14	Zespół Schronisk pod Sosenką	Wyżyna Śląsko-Krakowska	Ogrodzieniec (gm. miejsko-wiejska)	2013
